index,node1,node2,predicted laybel,probability laybel,node1-name,node2-name
575616,6477,2188,1,0.8591169672456254,p_22334,a_43207
575856,6477,1732,1,0.8620681372107792,p_22334,a_34604
580221,661,3298,1,0.8537880886046088,a_21462,a_59195
583473,746,4179,1,0.8807674608666509,a_2249,a_7341
584240,2651,6729,1,0.8503883688404109,a_5048,p_26043
584246,2651,6588,1,0.8763006997948624,a_5048,p_2368
584284,2651,6801,1,0.8961222876929698,a_5048,p_26966
584287,2651,7489,1,0.8698552664163741,a_5048,p_51556
584290,2651,5999,1,0.8961222876929698,a_5048,p_13585
584294,2651,5916,1,0.8698552664163741,a_5048,p_12990
584304,2651,6368,1,0.8698552664163741,a_5048,p_2063
584311,2651,6709,1,0.8763006997948624,a_5048,p_25812
584313,2651,5858,1,0.8756249163190788,a_5048,p_12436
584314,2651,6760,1,0.8808417762950258,a_5048,p_26630
584329,2651,6493,1,0.8763006997948624,a_5048,p_22586
584352,2651,6309,1,0.8698552664163741,a_5048,p_19
584354,2651,3529,1,0.8503883688404109,a_5048,a_62654
584368,2651,6001,1,0.8763006997948624,a_5048,p_13593
584371,2651,6033,1,0.8763006997948624,a_5048,p_13829
584380,2651,6282,1,0.8763006997948624,a_5048,p_1866
584381,2651,6683,1,0.851790004870638,a_5048,p_25349
584390,2651,6060,1,0.8961222876929698,a_5048,p_14175
584403,2651,6147,1,0.8698552664163741,a_5048,p_15957
584405,2651,6151,1,0.8763006997948624,a_5048,p_15983
584420,2651,6915,1,0.8655469056342655,a_5048,p_29361
584427,2651,6549,1,0.8961222876929698,a_5048,p_23170
584441,2651,6039,1,0.8808417762950258,a_5048,p_13900
584444,2651,6538,1,0.8698552664163741,a_5048,p_23054
584457,2651,4640,1,0.8679818194195501,a_5048,a_8290
584460,2651,6793,1,0.8961222876929698,a_5048,p_26875
584473,2651,5942,1,0.8961222876929698,a_5048,p_13232
584502,2651,6440,1,0.8961222876929698,a_5048,p_21893
584503,2651,6647,1,0.8813042264645596,a_5048,p_24625
584506,2651,6239,1,0.8961222876929698,a_5048,p_1756
584514,2651,5893,1,0.8763006997948624,a_5048,p_12856
584522,2651,6062,1,0.8961222876929698,a_5048,p_14210
584534,2651,5894,1,0.8698552664163741,a_5048,p_12859
584537,2651,5178,1,0.8594568462103038,a_5048,a_91927
584539,2651,6907,1,0.8698552664163741,a_5048,p_29282
584542,2651,5920,1,0.8763006997948624,a_5048,p_13
584545,2651,6169,1,0.8961222876929698,a_5048,p_16037
584550,2651,5876,1,0.8861222876929697,a_5048,p_12743
584557,2651,199,1,0.8796603908481212,a_5048,a_11739
584558,2651,5933,1,0.8961222876929698,a_5048,p_13186
584565,2651,6446,1,0.8756249163190788,a_5048,p_21907
584569,2651,6969,1,0.8961222876929698,a_5048,p_30595
584585,2651,6192,1,0.8763006997948624,a_5048,p_16257
584590,2651,6993,1,0.8763006997948624,a_5048,p_3102
584613,2651,8011,1,0.851790004870638,a_5048,p_6934
584645,2651,6551,1,0.8698552664163741,a_5048,p_23172
584654,2651,7422,1,0.8698552664163741,a_5048,p_4747
584655,2651,3306,1,0.8517996309129009,a_5048,a_593
584672,2651,7941,1,0.8813042264645596,a_5048,p_6703
584682,2651,7401,1,0.8813042264645596,a_5048,p_46612
584688,2651,7107,1,0.8756249163190788,a_5048,p_34830
584706,2651,6386,1,0.8961222876929698,a_5048,p_2089
584715,2651,6742,1,0.8698552664163741,a_5048,p_2610
584726,2651,7130,1,0.8961222876929698,a_5048,p_35810
584732,2651,6841,1,0.8756249163190788,a_5048,p_27927
584741,2651,7436,1,0.8961222876929698,a_5048,p_47981
584746,2651,7150,1,0.8698552664163741,a_5048,p_36877
584748,2651,6548,1,0.8698552664163741,a_5048,p_23169
584750,2651,7109,1,0.8763006997948624,a_5048,p_34990
584757,2651,6320,1,0.8961222876929698,a_5048,p_19159
584763,2651,7411,1,0.8698552664163741,a_5048,p_46991
584768,2651,6782,1,0.8813042264645596,a_5048,p_26777
584769,2651,8595,1,0.8961222876929698,a_5048,p_88023
584771,2651,8345,1,0.8961222876929698,a_5048,p_79701
584775,2651,6557,1,0.8808417762950258,a_5048,p_2327
584778,2651,8260,1,0.8961222876929698,a_5048,p_76642
584795,2651,8051,1,0.8808417762950258,a_5048,p_70
584796,2651,8056,1,0.8961222876929698,a_5048,p_70148
584798,2651,8693,1,0.8663006997948623,a_5048,p_90163
584803,2651,8299,1,0.8763006997948624,a_5048,p_7862
584804,2651,8223,1,0.8521076429547731,a_5048,p_74822
584812,2651,8633,1,0.8763006997948624,a_5048,p_8897
584813,2651,7255,1,0.8698552664163741,a_5048,p_41129
584814,2651,7874,1,0.8698552664163741,a_5048,p_63772
584815,2651,8389,1,0.8756249163190788,a_5048,p_80763
584847,2651,7734,1,0.8698552664163741,a_5048,p_58872
584850,2651,8642,1,0.8961222876929698,a_5048,p_89029
584859,2651,7892,1,0.8655469056342655,a_5048,p_64576
584866,2651,8906,1,0.8698552664163741,a_5048,p_95924
584870,2651,8302,1,0.8861222876929697,a_5048,p_7866
584873,2651,8170,1,0.8756249163190788,a_5048,p_73062
584881,2651,7593,1,0.8861222876929697,a_5048,p_5473
584882,2651,6582,1,0.8961222876929698,a_5048,p_2361
584884,2651,7784,1,0.8698552664163741,a_5048,p_60772
584887,2651,7985,1,0.8698552664163741,a_5048,p_68266
584888,2651,6202,1,0.8763006997948624,a_5048,p_16373
584897,2651,8497,1,0.8698552664163741,a_5048,p_85093
584901,2651,7465,1,0.851790004870638,a_5048,p_49793
584904,2651,8698,1,0.894455621026303,a_5048,p_90283
584906,2651,8092,1,0.8961222876929698,a_5048,p_71065
584917,2651,8315,1,0.8813042264645596,a_5048,p_7890
584929,2651,7042,1,0.8698552664163741,a_5048,p_32225
584932,2651,7559,1,0.8763006997948624,a_5048,p_5398
584936,2651,8078,1,0.8961222876929698,a_5048,p_70934
584943,2651,7935,1,0.8808417762950258,a_5048,p_66652
584947,2651,6666,1,0.8961222876929698,a_5048,p_24890
584949,2651,6675,1,0.8763006997948624,a_5048,p_252
584955,2651,8619,1,0.8763006997948624,a_5048,p_8859
584960,2651,8666,1,0.8961222876929698,a_5048,p_89463
584962,2651,7855,1,0.8961222876929698,a_5048,p_63283
584965,2651,7293,1,0.8961222876929698,a_5048,p_42723
584973,2651,7353,1,0.8756249163190788,a_5048,p_44655
584978,2651,8957,1,0.8961222876929698,a_5048,p_9871
584987,2651,8638,1,0.8596552664163739,a_5048,p_89019
584991,2651,7514,1,0.8961222876929698,a_5048,p_52512
584994,2651,8741,1,0.8961222876929698,a_5048,p_91222
584998,2651,6828,1,0.8763006997948624,a_5048,p_27430
585003,2651,8274,1,0.8698552664163741,a_5048,p_7760
585014,2651,8753,1,0.8961222876929698,a_5048,p_91553
585019,2651,7468,1,0.8698552664163741,a_5048,p_50369
585022,2651,6920,1,0.8698552664163741,a_5048,p_29528
585024,2651,6438,1,0.8756249163190788,a_5048,p_2189
585027,2651,6971,1,0.8698552664163741,a_5048,p_30629
585030,2651,6392,1,0.8596552664163739,a_5048,p_20983
585032,2651,8559,1,0.8961222876929698,a_5048,p_87383
585037,2651,8901,1,0.8698552664163741,a_5048,p_95707
585041,2651,8689,1,0.8961222876929698,a_5048,p_90074
585045,2651,8709,1,0.8961222876929698,a_5048,p_9047
585048,2651,7402,1,0.8763006997948624,a_5048,p_4665
585055,2651,8112,1,0.8961222876929698,a_5048,p_71322
585064,2651,7302,1,0.8859222876929697,a_5048,p_42884
585068,2651,8607,1,0.8698552664163741,a_5048,p_88462
585069,2651,8952,1,0.8851541717509407,a_5048,p_98122
585077,2651,7909,1,0.8763006997948624,a_5048,p_65459
585093,2651,7368,1,0.8698552664163741,a_5048,p_45172
585094,2651,7412,1,0.8698552664163741,a_5048,p_47000
585103,2651,7859,1,0.8961222876929698,a_5048,p_63420
585110,2651,7020,1,0.8763006997948624,a_5048,p_31739
585112,2651,7758,1,0.8763006997948624,a_5048,p_59841
585116,2651,6388,1,0.8813042264645596,a_5048,p_2091
585130,2651,7181,1,0.8594568462103038,a_5048,p_3807
585151,2651,8630,1,0.8961222876929698,a_5048,p_88918
585154,2651,7765,1,0.8663006997948623,a_5048,p_5990
585180,2651,8030,1,0.8756249163190788,a_5048,p_6968
585187,2651,8176,1,0.8598552664163741,a_5048,p_73204
585196,2651,7103,1,0.8961222876929698,a_5048,p_34621
585203,2651,8649,1,0.8698552664163741,a_5048,p_8912
585209,2651,7410,1,0.8961222876929698,a_5048,p_46982
585215,2651,7817,1,0.8961222876929698,a_5048,p_61925
585223,2651,7722,1,0.8861222876929697,a_5048,p_58608
585230,2651,7582,1,0.8698552664163741,a_5048,p_5438
585273,2651,8565,1,0.8961222876929698,a_5048,p_87495
585277,2651,6450,1,0.8961222876929698,a_5048,p_21972
585280,2651,6810,1,0.8861222876929697,a_5048,p_27145
585284,2651,6922,1,0.8698552664163741,a_5048,p_29579
585288,2651,8729,1,0.8961222876929698,a_5048,p_91161
585295,2651,6609,1,0.8756249163190788,a_5048,p_2396
585302,2651,4744,1,0.8594568462103038,a_5048,a_84903
585308,2651,7613,1,0.8698552664163741,a_5048,p_5552
585309,2651,8053,1,0.8961222876929698,a_5048,p_70095
585311,2651,7730,1,0.8861222876929697,a_5048,p_58780
586485,4200,1926,1,0.8514149432925072,a_7381,a_38939
586722,4200,3298,1,0.8600125694872982,a_7381,a_59195
591515,1702,2845,1,0.8587287060005632,a_33521,a_53234
591937,1801,2489,1,0.8534751812265806,a_36117,a_47531
594250,7204,1732,1,0.8524514625735498,p_39221,a_34604
602235,3261,3030,1,0.8599161224706907,a_58668,a_55797
602331,3261,2199,1,0.8604836466429748,a_58668,a_43377
602359,3261,684,1,0.8624198451365505,a_58668,a_21808
602414,3261,3453,1,0.8653218919201762,a_58668,a_61487
603774,6588,3853,1,0.8886071552428221,p_2368,a_67681
607950,486,4070,1,0.8694337055078154,a_15902,a_71163
610143,7217,3853,1,0.8886071552428221,p_39557,a_67681
610240,7217,1732,1,0.8620681372107792,p_39557,a_34604
611057,171,3054,1,0.866303467646892,a_11442,a_56000
611788,171,2845,1,0.8552236421527479,a_11442,a_53234
619486,4456,2188,1,0.8565362021424745,a_79954,a_43207
622773,7113,3853,1,0.8962978536025469,p_3508,a_67681
628208,3632,1631,1,0.8510314993763762,a_64440,a_32397
630661,3976,2845,1,0.8507277343505132,a_6972,a_53234
631113,6662,3853,1,0.9601365257411274,p_24809,a_67681
638945,3026,2845,1,0.8504970818939741,a_55717,a_53234
641556,1057,3298,1,0.8581777773977974,a_26041,a_59195
643503,6801,3853,1,0.9601045534492867,p_26966,a_67681
644529,6413,3853,1,0.8511692271380632,p_21601,a_67681
646578,7489,3853,1,0.9272374282134337,p_51556,a_67681
649741,5999,1732,1,0.8524514625735498,p_13585,a_34604
653826,5916,3298,1,0.8659032583654771,p_12990,a_59195
655857,3596,3298,1,0.8629679593257604,a_63799,a_59195
656336,3596,2845,1,0.8602428615862862,a_63799,a_53234
656871,6183,3298,1,0.855354191493376,p_16210,a_59195
658721,1413,2489,1,0.8576246366312782,a_29814,a_47531
659656,4551,2188,1,0.8501793552992506,a_81392,a_43207
660386,4551,2845,1,0.8590787060005632,a_81392,a_53234
660809,6699,3853,1,0.8962978536025469,p_2563,a_67681
661818,6122,3853,1,0.878852089329341,p_15353,a_67681
661915,6122,1732,1,0.8647158936210357,p_15353,a_34604
663126,432,4276,1,0.8552526088331152,a_15031,a_75742
665704,380,6709,1,0.8608523799810383,a_14405,p_25812
665706,380,5858,1,0.8514878350732096,a_14405,p_12436
665710,380,2637,1,0.8559802211001164,a_14405,a_50034
665711,380,7407,1,0.8514878350732096,a_14405,p_46908
665765,380,338,1,0.8514878350732096,a_14405,a_13907
665768,380,2709,1,0.8533623091733282,a_14405,a_51368
665828,380,4171,1,0.871377511346972,a_14405,a_73155
665838,380,859,1,0.8649666143407654,a_14405,a_23740
665852,380,1847,1,0.8624358440424263,a_14405,a_37359
665879,380,4491,1,0.8514878350732096,a_14405,a_80413
665907,380,5893,1,0.8608523799810383,a_14405,p_12856
665929,380,5102,1,0.8608523799810383,a_14405,a_90315
665958,380,6446,1,0.8531545017398763,a_14405,p_21907
666012,380,2987,1,0.8624358440424263,a_14405,a_55229
666063,380,7100,1,0.8608523799810383,a_14405,p_34506
666092,380,165,1,0.8623190466477049,a_14405,a_11353
666116,380,8214,1,0.8608523799810383,a_14405,p_74679
666180,380,7679,1,0.8608523799810383,a_14405,p_57470
666195,380,1102,1,0.8559802211001164,a_14405,a_2656
666238,380,4412,1,0.8570049930606607,a_14405,a_79014
666258,380,2269,1,0.8604140557882068,a_14405,a_44708
666261,380,7418,1,0.8608523799810383,a_14405,p_47205
666325,380,7559,1,0.8608523799810383,a_14405,p_5398
666382,380,8773,1,0.8514878350732096,a_14405,p_9237
666391,380,6828,1,0.8608523799810383,a_14405,p_27430
666443,380,7696,1,0.8514878350732096,a_14405,p_58
666467,380,8208,1,0.8514878350732096,a_14405,p_74462
666501,380,4624,1,0.8608523799810383,a_14405,a_8246
666514,380,7324,1,0.8608523799810383,a_14405,p_43798
666547,380,7765,1,0.8608523799810383,a_14405,p_5990
666573,380,8030,1,0.8514878350732096,a_14405,p_6968
666648,380,7399,1,0.8608523799810383,a_14405,p_46610
666688,380,6609,1,0.8514878350732096,a_14405,p_2396
666747,3054,267,1,0.8571637485606408,a_56000,a_12911
667096,3054,165,1,0.8539786775640522,a_56000,a_11353
667711,2188,6709,1,0.8591169672456254,a_43207,p_25812
667714,2188,6760,1,0.8508628507309455,a_43207,p_26630
667730,2188,476,1,0.8529109027714904,a_43207,a_15749
667775,2188,2709,1,0.8509144497943437,a_43207,a_51368
667780,2188,6282,1,0.8591169672456254,a_43207,p_1866
667781,2188,6683,1,0.8514149432925072,a_43207,p_25349
667841,2188,6039,1,0.8508628507309455,a_43207,p_13900
667857,2188,4640,1,0.8589328272955989,a_43207,a_8290
667914,2188,5893,1,0.8591169672456254,a_43207,p_12856
667936,2188,5102,1,0.8591169672456254,a_43207,a_90315
667942,2188,5920,1,0.8591169672456254,a_43207,p_13
667947,2188,1924,1,0.8605799115545552,a_43207,a_38896
667957,2188,199,1,0.8605766629120373,a_43207,a_11739
668019,2188,2987,1,0.8501793552992506,a_43207,a_55229
668023,2188,71,1,0.8540665551714052,a_43207,a_10174
668070,2188,7100,1,0.8591169672456254,a_43207,p_34506
668118,2188,2121,1,0.8508628507309455,a_43207,a_41907
668123,2188,8214,1,0.8591169672456254,a_43207,p_74679
668150,2188,7109,1,0.8591169672456254,a_43207,p_34990
668155,2188,4578,1,0.8514149432925072,a_43207,a_81873
668168,2188,6782,1,0.8605766629120373,a_43207,p_26777
668186,2188,8045,1,0.8605766629120373,a_43207,p_69816
668193,2188,2703,1,0.8587307773554209,a_43207,a_51199
668198,2188,8693,1,0.8591169672456254,a_43207,p_90163
668332,2188,7559,1,0.8591169672456254,a_43207,p_5398
668343,2188,7935,1,0.8508628507309455,a_43207,p_66652
668398,2188,6828,1,0.8591169672456254,a_43207,p_27430
668508,2188,4624,1,0.8591169672456254,a_43207,a_8246
668961,6201,3298,1,0.8616564051037366,p_16369,a_59195
669725,1545,1926,1,0.8514878350732096,a_31212,a_38939
669962,1545,3298,1,0.855354191493376,a_31212,a_59195
670441,1545,2845,1,0.8576469584357228,a_31212,a_53234
670854,6709,3853,1,0.8869633196263836,p_25812,a_67681
670951,6709,1732,1,0.8620681372107792,p_25812,a_34604
672948,5858,1732,1,0.8647158936210357,p_12436,a_34604
673945,6760,1732,1,0.860942119389451,p_26630,a_34604
677420,2637,2845,1,0.8587287060005632,a_50034,a_53234
677923,7407,1732,1,0.8647158936210357,p_46908,a_34604
680799,6452,3853,1,0.8511692271380632,p_21977,a_67681
681667,1926,476,1,0.8518152120004053,a_38939,a_15749
681689,1926,6309,1,0.8591169672456254,a_38939,p_19
681712,1926,2709,1,0.8508919114188411,a_38939,a_51368
681762,1926,5775,1,0.8591169672456254,a_38939,p_10502
681851,1926,5893,1,0.8514878350732096,a_38939,p_12856
681857,1926,6511,1,0.8591169672456254,a_38939,p_22861
681873,1926,5102,1,0.8514878350732096,a_38939,a_90315
681876,1926,6907,1,0.8591169672456254,a_38939,p_29282
681879,1926,5920,1,0.8514878350732096,a_38939,p_13
681899,1926,7286,1,0.8591169672456254,a_38939,p_425
681955,1926,6269,1,0.8591169672456254,a_38939,p_18356
681956,1926,2987,1,0.8581647275059394,a_38939,a_55229
681968,1926,6004,1,0.8591169672456254,a_38939,p_13647
682007,1926,7100,1,0.8514878350732096,a_38939,p_34506
682027,1926,3537,1,0.8591169672456254,a_38939,a_62752
682035,1926,394,1,0.8547653810836282,a_38939,a_14586
682036,1926,165,1,0.8631545017398763,a_38939,a_11353
682052,1926,6742,1,0.8591169672456254,a_38939,p_2610
682060,1926,8214,1,0.8514878350732096,a_38939,p_74679
682081,1926,2150,1,0.8514149432925072,a_38939,a_4235
682087,1926,7109,1,0.8514878350732096,a_38939,p_34990
682095,1926,6328,1,0.8591169672456254,a_38939,p_19246
682123,1926,8045,1,0.8514149432925072,a_38939,p_69816
682135,1926,8693,1,0.8514878350732096,a_38939,p_90163
682139,1926,1102,1,0.8590787060005632,a_38939,a_2656
682161,1926,8526,1,0.8591169672456254,a_38939,p_86244
682203,1926,8906,1,0.8591169672456254,a_38939,p_95924
682205,1926,7418,1,0.8514878350732096,a_38939,p_47205
682224,1926,7985,1,0.8591169672456254,a_38939,p_68266
682269,1926,7559,1,0.8514878350732096,a_38939,p_5398
682282,1926,7825,1,0.8591169672456254,a_38939,p_62158
682324,1926,8638,1,0.8591169672456254,a_38939,p_89019
682335,1926,6828,1,0.8514878350732096,a_38939,p_27430
682356,1926,7468,1,0.8591169672456254,a_38939,p_50369
682373,1926,8723,1,0.8591169672456254,a_38939,p_90945
682388,1926,7848,1,0.8514878350732096,a_38939,p_6315
682445,1926,4624,1,0.8514878350732096,a_38939,a_8246
682455,1926,8525,1,0.8591169672456254,a_38939,p_86220
682458,1926,7324,1,0.8514878350732096,a_38939,p_43798
682463,1926,8714,1,0.8591169672456254,a_38939,p_90648
682489,1926,8404,1,0.8591169672456254,a_38939,p_81040
682491,1926,7765,1,0.8514878350732096,a_38939,p_5990
682540,1926,8649,1,0.8591169672456254,a_38939,p_8912
682567,1926,7582,1,0.8591169672456254,a_38939,p_5438
682574,1926,8258,1,0.8591169672456254,a_38939,p_76589
682633,1926,8445,1,0.8591169672456254,a_38939,p_8227
682637,1926,7809,1,0.8591169672456254,a_38939,p_61719
682640,1926,8245,1,0.8591169672456254,a_38939,p_75946
682645,1926,7613,1,0.8591169672456254,a_38939,p_5552
683763,6524,3853,1,0.8962978536025469,p_23,a_67681
683860,6524,1732,1,0.8647158936210357,p_23,a_34604
686709,2171,2719,1,0.8786653451111351,a_42818,a_51534
686733,2171,561,1,0.8549498301495457,a_42818,a_1788
687434,2171,684,1,0.8568415101878881,a_42818,a_21808
688683,6493,3853,1,0.8886071552428221,p_22586,a_67681
689751,476,397,1,0.8542704109286752,a_15749,a_14632
690251,476,2845,1,0.8579373943574143,a_15749,a_53234
690288,476,3243,1,0.8534094184066245,a_15749,a_58372
696611,3447,3298,1,0.8537880886046088,a_61449,a_59195
700976,243,2845,1,0.8656462545796582,a_12569,a_53234
702252,1197,4070,1,0.881148906292167,a_27674,a_71163
709047,267,2355,1,0.8579978365206289,a_12911,a_45790
710993,6309,3853,1,0.9008404206151159,p_19,a_67681
712059,3505,3298,1,0.855354191493376,a_62178,a_59195
712538,3505,2845,1,0.8576469584357228,a_62178,a_53234
714745,260,4070,1,0.8576246366312782,a_12810,a_71163
715119,260,4276,1,0.8576246366312782,a_12810,a_75742
715773,7913,3853,1,0.8886071552428221,p_6564,a_67681
720743,3877,1631,1,0.854854404265574,a_68050,a_32397
721573,7221,1732,1,0.8524514625735498,p_39627,a_34604
725258,6124,3853,1,0.8805306607579123,p_15391,a_67681
725355,6124,1732,1,0.8647158936210357,p_15391,a_34604
729024,6033,3853,1,0.8886071552428221,p_13829,a_67681
731006,81,4179,1,0.8646450157960698,a_10242,a_7341
734578,4070,1220,1,0.8580281576359942,a_71163,a_27812
734756,4070,1520,1,0.871369904001391,a_71163,a_30869
735008,4070,4285,1,0.8543713124781346,a_71163,a_7616
735025,4070,3573,1,0.8576246366312782,a_71163,a_63302
735166,4070,2168,1,0.8576246366312782,a_71163,a_42746
735205,4070,2695,1,0.8528321125261685,a_71163,a_51097
735230,4070,2845,1,0.8566187636540952,a_71163,a_53234
735244,4070,3245,1,0.8500545228677651,a_71163,a_58394
735267,4070,3243,1,0.8536652172005487,a_71163,a_58372
735319,4070,2204,1,0.8583138719217084,a_71163,a_43419
735359,4070,684,1,0.8715051917108668,a_71163,a_21808
735434,4070,2635,1,0.8580281576359942,a_71163,a_49990
735475,4070,2590,1,0.8535014093146513,a_71163,a_48759
735490,4070,5653,1,0.8556884381377026,a_71163,a_9928
737536,6282,1732,1,0.8620681372107792,p_1866,a_34604
741088,2489,1220,1,0.8740644028016037,a_47531,a_27812
741187,2489,1816,1,0.862798943229891,a_47531,a_36422
741342,2489,2107,1,0.8560508746279676,a_47531,a_4176
741487,2489,982,1,0.8535014093146513,a_47531,a_25137
741592,2489,5424,1,0.8809949773013817,a_47531,a_95787
741685,2489,4144,1,0.8558301654097545,a_47531,a_72667
741727,2489,3738,1,0.8557455668638363,a_47531,a_65967
741829,2489,2204,1,0.87634965921186,a_47531,a_43419
741830,2489,524,1,0.8809949773013817,a_47531,a_16388
741846,2489,4077,1,0.8531047508523956,a_47531,a_71267
741892,2489,1664,1,0.8649920956846715,a_47531,a_32754
741930,2489,2551,1,0.8809949773013817,a_47531,a_48331
741954,2489,2363,1,0.8534751812265806,a_47531,a_45945
741959,2489,1000,1,0.8523929950607438,a_47531,a_25453
741984,2489,839,1,0.8576246366312782,a_47531,a_23535
742000,2489,5653,1,0.8809839187481083,a_47531,a_9928
744959,1577,3298,1,0.8584444370389328,a_3156,a_59195
752786,2665,2845,1,0.8602428615862862,a_50724,a_53234
755046,3571,3298,1,0.8659032583654771,a_63262,a_59195
760389,6151,3853,1,0.8886071552428221,p_15983,a_67681
762306,1723,3298,1,0.8537880886046088,a_3410,a_59195
768498,7562,3853,1,0.8962978536025469,p_53998,a_67681
780068,6549,3853,1,0.9601045534492867,p_23170,a_67681
792436,6039,1732,1,0.860942119389451,p_13900,a_34604
793421,2719,3907,1,0.8539827433407764,a_51534,a_68455
794943,6538,3853,1,0.9272374282134337,p_23054,a_67681
796396,859,2845,1,0.8504970818939741,a_23740,a_53234
796674,7547,3853,1,0.9288812638298719,p_5361,a_67681
796782,7547,3298,1,0.8659032583654771,p_5361,a_59195
800987,3853,5757,1,0.8962978536025469,a_67681,p_10310
800989,3853,6423,1,0.8511692271380632,a_67681,p_2179
800996,3853,7949,1,0.8962978536025469,a_67681,p_67213
801005,3853,6476,1,0.8511692271380632,a_67681,p_22329
801032,3853,7340,1,0.9106404206151157,a_67681,p_44164
801036,3853,6647,1,0.8511692271380632,a_67681,p_24625
801045,3853,6100,1,0.8511692271380632,a_67681,p_15095
801050,3853,6420,1,0.8886071552428221,a_67681,p_21704
801053,3853,6511,1,0.9272374282134337,a_67681,p_22861
801055,3853,6062,1,0.9601045534492867,a_67681,p_14210
801072,3853,6907,1,0.9272374282134337,a_67681,p_29282
801075,3853,5920,1,0.8886071552428221,a_67681,p_13
801078,3853,6169,1,0.9601045534492867,a_67681,p_16037
801118,3853,6192,1,0.8886071552428221,a_67681,p_16257
801123,3853,6993,1,0.8869633196263836,a_67681,p_3102
801133,3853,6679,1,0.9288812638298719,a_67681,p_25230
801165,3853,6506,1,0.9601045534492867,a_67681,p_22805
801172,3853,7222,1,0.8886071552428221,a_67681,p_39628
801178,3853,6551,1,0.9288812638298719,a_67681,p_23172
801180,3853,7816,1,0.9288812638298719,a_67681,p_61922
801191,3853,6310,1,0.9591684097990983,a_67681,p_190
801204,3853,6664,1,0.9288812638298719,a_67681,p_24857
801205,3853,7941,1,0.8511692271380632,a_67681,p_6703
801210,3853,6396,1,0.8869633196263836,a_67681,p_2110
801212,3853,6397,1,0.8886071552428221,a_67681,p_2112
801215,3853,7401,1,0.8511692271380632,a_67681,p_46612
801221,3853,7107,1,0.8962978536025469,a_67681,p_34830
801248,3853,6742,1,0.9106404206151157,a_67681,p_2610
801255,3853,7311,1,0.8511692271380632,a_67681,p_43226
801256,3853,8214,1,0.8852847481978123,a_67681,p_74679
801259,3853,7130,1,0.9601045534492867,a_67681,p_35810
801264,3853,5754,1,0.9599045534492867,a_67681,p_102397
801265,3853,6841,1,0.8962978536025469,a_67681,p_27927
801274,3853,7436,1,0.9599045534492867,a_67681,p_47981
801279,3853,7150,1,0.9172647009407063,a_67681,p_36877
801281,3853,6548,1,0.9288812638298719,a_67681,p_23169
801290,3853,6320,1,0.9601045534492867,a_67681,p_19159
801291,3853,6328,1,0.9288812638298719,a_67681,p_19246
801295,3853,7766,1,0.8511692271380632,a_67681,p_5992
801296,3853,7411,1,0.9288812638298719,a_67681,p_46991
801297,3853,7820,1,0.9591684097990983,a_67681,p_61993
801301,3853,6782,1,0.8511692271380632,a_67681,p_26777
801303,3853,8202,1,0.8962978536025469,a_67681,p_74194
801311,3853,8260,1,0.9601045534492867,a_67681,p_76642
801320,3853,7679,1,0.8886071552428221,a_67681,p_57470
801345,3853,8633,1,0.8886071552428221,a_67681,p_8897
801346,3853,7255,1,0.9172647009407063,a_67681,p_41129
801355,3853,6848,1,0.9272374282134337,a_67681,p_28170
801365,3853,7987,1,0.9601045534492867,a_67681,p_68300
801376,3853,8278,1,0.9288812638298719,a_67681,p_77835
801380,3853,7734,1,0.9272374282134337,a_67681,p_58872
801406,3853,8170,1,0.8962978536025469,a_67681,p_73062
801412,3853,6171,1,0.8962978536025469,a_67681,p_16061
801417,3853,7784,1,0.9272374282134337,a_67681,p_60772
801420,3853,7985,1,0.9272374282134337,a_67681,p_68266
801448,3853,7579,1,0.8962978536025469,a_67681,p_54336
801450,3853,8315,1,0.8511692271380632,a_67681,p_7890
801462,3853,7042,1,0.9272374282134337,a_67681,p_32225
801464,3853,8276,1,0.8962978536025469,a_67681,p_7773
801480,3853,6666,1,0.9601045534492867,a_67681,p_24890
801482,3853,6675,1,0.8886071552428221,a_67681,p_252
801488,3853,8619,1,0.8886071552428221,a_67681,p_8859
801506,3853,7353,1,0.8962978536025469,a_67681,p_44655
801519,3853,7490,1,0.9601045534492867,a_67681,p_51681
801522,3853,8773,1,0.8962978536025469,a_67681,p_9237
801526,3853,6176,1,0.9288812638298719,a_67681,p_16107
801535,3853,7632,1,0.9591364375072579,a_67681,p_5612
801536,3853,8274,1,0.9272374282134337,a_67681,p_7760
801557,3853,6438,1,0.8962978536025469,a_67681,p_2189
801560,3853,6971,1,0.9008404206151159,a_67681,p_30629
801564,3853,7560,1,0.8511692271380632,a_67681,p_5399
801569,3853,8723,1,0.9288812638298719,a_67681,p_90945
801581,3853,7402,1,0.8886071552428221,a_67681,p_4665
801583,3853,7696,1,0.8962978536025469,a_67681,p_58
801584,3853,7848,1,0.8886071552428221,a_67681,p_6315
801605,3853,7339,1,0.8852847481978123,a_67681,p_4416
801620,3853,7283,1,0.9288812638298719,a_67681,p_42451
801626,3853,7368,1,0.9288812638298719,a_67681,p_45172
801638,3853,6238,1,0.9272374282134337,a_67681,p_1741
801640,3853,7927,1,0.9599365257411273,a_67681,p_66244
801643,3853,7020,1,0.8886071552428221,a_67681,p_31739
801645,3853,7758,1,0.8886071552428221,a_67681,p_59841
801651,3853,8525,1,0.9288812638298719,a_67681,p_86220
801659,3853,8714,1,0.9288812638298719,a_67681,p_90648
801662,3853,7143,1,0.8886071552428221,a_67681,p_36676
